Date,Close/Last,Volume,Open,High,Low
09/07/2022,$228.96,8149329,$220.21,$229.33,$218.2681
09/06/2022,$218.39,7469016,$225.59,$226.85,$214.69
09/02/2022,$226.11,8164883,$231.03,$233.8814,$225.04
09/01/2022,$230.04,7292917,$220.72,$230.37,$219.47
08/31/2022,$223.56,8615906,$227.00,$233.8787,$223.43
08/30/2022,$220.65,5740434,$226.66,$229.79,$218.74
08/29/2022,$224.57,7109397,$221.93,$229.87,$221.52
08/26/2022,$223.28,5349848,$233.625,$236.95,$223.15
08/25/2022,$233.98,3766867,$230.24,$234.16,$229.00
08/24/2022,$229.61,5426316,$225.66,$234.10,$223.94
08/23/2022,$224.55,5276945,$226.46,$229.90,$224.30
08/22/2022,$226.54,8630094,$232.55,$233.475,$224.59
08/19/2022,$241.16,7504707,$240.95,$243.29,$235.68
08/18/2022,$245.17,5280387,$241.96,$246.4794,$239.2801
08/17/2022,$241.15,5627224,$241.18,$244.24,$237.56
08/16/2022,$245.69,5136806,$247.16,$249.29,$244.03
08/15/2022,$249.11,6527391,$248.11,$251.99,$247.51
08/12/2022,$249.30,6098531,$244.81,$249.41,$243.76
08/11/2022,$242.70,8780062,$244.68,$251.62,$241.51
08/10/2022,$244.11,9254760,$236.99,$244.54,$236.5958
08/09/2022,$229.94,6181194,$231.62,$232.1999,$224.65
08/08/2022,$233.49,10997410,$227.49,$241.9599,$226.41
08/05/2022,$226.78,5539733,$225.30,$228.62,$222.87
08/04/2022,$229.91,7142741,$227.68,$232.07,$225.05
08/03/2022,$226.73,6400701,$224.79,$228.10,$222.42
08/02/2022,$221.42,6361327,$222.76,$228.20,$220.88
08/01/2022,$226.21,5525044,$223.095,$228.39,$221.00
07/29/2022,$224.90,9064937,$223.29,$230.75,$222.40
07/28/2022,$226.02,8972738,$224.60,$228.10,$219.67
07/27/2022,$226.75,10508390,$216.48,$227.78,$214.58
07/26/2022,$213.91,9508532,$216.66,$219.39,$211.64
07/25/2022,$218.51,10935250,$221.31,$225.23,$216.35
07/22/2022,$220.44,17805450,$222.38,$229.35,$218.44
07/21/2022,$223.88,23430120,$214.30,$224.32,$211.50
07/20/2022,$216.44,53920270,$208.17,$216.9699,$200.10
07/19/2022,$201.63,28178720,$193.02,$201.97,$188.40
07/18/2022,$190.92,16322850,$192.50,$199.67,$189.80
07/15/2022,$189.11,16319120,$175.58,$189.22,$174.56
07/14/2022,$174.78,9039457,$175.56,$177.52,$171.82
07/13/2022,$176.56,12734420,$170.50,$179.18,$169.702
07/12/2022,$174.45,6845264,$177.33,$179.7839,$173.42
07/11/2022,$177.34,6048447,$184.73,$184.99,$176.89
07/08/2022,$186.975,5835680,$186.02,$189.91,$182.75
07/07/2022,$189.27,6334545,$184.27,$190.21,$183.50
07/06/2022,$184.06,5753385,$185.20,$186.22,$180.82
07/05/2022,$185.88,7339023,$176.28,$185.92,$172.6801
07/01/2022,$179.95,5201583,$176.49,$180.10,$174.27
06/30/2022,$174.87,7894710,$177.07,$179.45,$170.30
06/29/2022,$178.36,5766847,$179.55,$180.665,$175.10
06/28/2022,$179.60,7201897,$189.20,$192.20,$179.37
06/27/2022,$189.14,8363879,$191.77,$191.78,$182.39
06/24/2022,$190.85,12423970,$183.50,$191.19,$181.84
06/23/2022,$181.71,9538226,$180.50,$182.76,$175.87
06/22/2022,$178.89,12010620,$170.75,$182.82,$170.20
06/21/2022,$170.91,12177590,$177.60,$178.6189,$169.80
06/17/2022,$175.51,12133370,$173.63,$179.65,$173.34
06/16/2022,$173.35,8201306,$174.00,$176.27,$171.56
06/15/2022,$180.11,12396040,$169.258,$183.845,$168.53
06/14/2022,$167.54,11555320,$169.75,$172.0622,$164.28
06/13/2022,$169.69,10222410,$177.07,$179.09,$168.9571
06/10/2022,$182.94,13074280,$182.64,$185.86,$180.85
06/09/2022,$192.77,6948967,$200.65,$201.69,$192.54
06/08/2022,$202.83,7244121,$197.95,$207.38,$197.64
06/07/2022,$198.61,4839491,$194.87,$199.60,$193.00
06/06/2022,$197.14,5372043,$202.09,$203.87,$195.38
06/03/2022,$198.98,7191775,$200.14,$202.95,$198.05
06/02/2022,$205.09,9623121,$192.02,$205.47,$191.72
06/01/2022,$192.91,8416151,$198.70,$202.74,$191.6606
05/31/2022,$197.44,11398460,$196.18,$199.95,$190.80
05/27/2022,$195.19,8585987,$193.19,$195.25,$190.3722
05/26/2022,$191.40,8049933,$186.49,$192.3402,$183.0916
05/25/2022,$187.83,8522092,$180.28,$188.87,$180.17
05/24/2022,$180.34,7706372,$182.00,$184.00,$177.17
05/23/2022,$187.44,9602027,$186.15,$187.66,$177.89
05/20/2022,$186.35,10429400,$185.867,$190.19,$179.77
05/19/2022,$183.48,10448510,$178.045,$186.30,$175.71
05/18/2022,$177.19,9665632,$186.72,$187.70,$176.27
05/17/2022,$190.56,9876685,$189.17,$191.40,$185.17
05/16/2022,$186.51,16145010,$193.30,$195.89,$185.70
05/13/2022,$187.64,13136330,$177.16,$187.77,$176.01
05/12/2022,$174.31,17662120,$163.96,$177.58,$162.71
05/11/2022,$166.37,12665520,$176.09,$180.92,$165.55
05/10/2022,$177.66,13883910,$176.01,$181.8712,$170.57
05/09/2022,$173.10,14031330,$177.655,$183.20,$172.30
05/06/2022,$180.97,17185480,$186.75,$187.21,$175.81
05/05/2022,$188.32,13971330,$200.45,$200.71,$186.00
05/04/2022,$204.01,12218780,$197.65,$204.38,$191.01
05/03/2022,$199.87,11839430,$198.29,$203.20,$194.77
05/02/2022,$199.46,14591600,$191.71,$200.2141,$190.01
04/29/2022,$190.36,16391890,$198.68,$204.71,$190.00
04/28/2022,$199.52,21363160,$191.56,$201.48,$185.60
04/27/2022,$188.54,22298390,$194.005,$200.19,$187.77
04/26/2022,$198.40,20318090,$208.80,$209.15,$198.2773
04/25/2022,$209.91,28152050,$213.81,$216.66,$204.51
04/22/2022,$215.52,37515130,$220.18,$226.27,$210.05
04/21/2022,$218.22,53501600,$220.00,$227.68,$211.52
04/20/2022,$226.19,133387500,$245.20,$248.70,$212.51
04/19/2022,$348.61,20906890,$333.22,$351.68,$333.22
04/18/2022,$337.86,5105041,$340.00,$342.36,$331.615
04/14/2022,$341.13,4343837,$350.95,$352.00,$339.86
04/13/2022,$350.43,3230950,$343.92,$352.00,$341.155
04/12/2022,$344.10,3824261,$355.91,$359.41,$342.25
04/11/2022,$348.00,3777096,$350.00,$354.78,$345.20
04/08/2022,$355.88,4025183,$361.96,$362.50,$354.865
04/07/2022,$362.15,4948909,$365.00,$368.54,$353.6897
04/06/2022,$368.35,4354885,$374.15,$376.4699,$362.73
04/05/2022,$380.15,4234508,$389.30,$390.00,$377.305
04/04/2022,$391.50,7009235,$373.55,$396.02,$373.13
04/01/2022,$373.47,4644237,$376.80,$380.87,$368.50
03/31/2022,$374.59,4134720,$383.59,$384.00,$373.61
03/30/2022,$381.47,4023301,$389.55,$392.70,$378.625
03/29/2022,$391.82,5880723,$384.39,$396.50,$380.33
03/28/2022,$378.51,4323435,$375.23,$380.28,$366.73
03/25/2022,$373.85,3575953,$377.07,$377.64,$366.43
03/24/2022,$375.71,3888461,$379.76,$379.76,$368.90
03/23/2022,$374.49,3728954,$379.77,$382.46,$374.49
03/22/2022,$382.92,4242762,$371.14,$386.66,$366.76
03/21/2022,$374.59,4866463,$378.02,$381.82,$368.94
03/18/2022,$380.60,8324825,$372.00,$381.80,$368.47
03/17/2022,$371.40,5818348,$359.70,$373.31,$354.88
03/16/2022,$357.53,6982469,$348.20,$359.99,$343.06
03/15/2022,$343.75,5460640,$335.10,$345.36,$332.36
03/14/2022,$331.01,5907817,$338.72,$341.32,$329.82
03/11/2022,$340.32,4819925,$361.19,$363.36,$340.00
03/10/2022,$356.77,4807767,$356.20,$367.02,$353.30
03/09/2022,$358.79,6520186,$357.685,$364.14,$350.5089
03/08/2022,$341.76,6428655,$349.80,$358.86,$340.67
03/07/2022,$350.26,5708383,$360.41,$361.995,$350.20
03/04/2022,$361.73,5329180,$368.00,$374.8186,$357.17
03/03/2022,$368.07,6076836,$386.00,$386.12,$364.65
03/02/2022,$380.03,5356809,$388.93,$389.22,$375.21
03/01/2022,$386.24,3290439,$391.60,$395.00,$383.705
02/28/2022,$394.52,5035046,$387.33,$397.75,$382.13
02/25/2022,$390.80,4841636,$386.61,$391.29,$375.58
02/24/2022,$390.03,7068724,$355.09,$390.73,$354.72
02/23/2022,$367.46,4614290,$382.72,$386.00,$366.66
02/22/2022,$377.38,6697515,$388.95,$392.42,$373.02
02/18/2022,$391.29,6801668,$392.53,$402.87,$389.0466
02/17/2022,$386.67,4669222,$394.235,$399.11,$385.70
02/16/2022,$398.08,5277650,$401.53,$401.56,$390.3842
02/15/2022,$407.46,5395641,$403.79,$409.1619,$401.01
02/14/2022,$396.57,7202155,$387.59,$409.36,$386.891
02/11/2022,$391.31,7558939,$405.33,$411.6103,$387.65
02/10/2022,$406.27,8452915,$402.10,$408.00,$396.36
02/09/2022,$412.89,7738227,$408.65,$412.98,$398.79
02/08/2022,$403.53,6818543,$398.18,$406.61,$395.83
02/07/2022,$402.10,8232859,$410.17,$412.35,$393.55
02/04/2022,$410.17,7789798,$407.31,$412.77,$396.6391
02/03/2022,$405.60,9905210,$421.44,$429.26,$404.28
02/02/2022,$429.48,14346010,$448.25,$451.98,$426.48
02/01/2022,$457.13,22568100,$432.96,$458.48,$425.5401
01/31/2022,$427.14,20047450,$401.97,$427.70,$398.20
01/28/2022,$384.36,11966610,$386.76,$387.00,$372.08
01/27/2022,$386.70,24324750,$382.06,$394.80,$378.10
01/26/2022,$359.70,12683980,$378.27,$382.66,$356.62
01/25/2022,$366.42,15145820,$379.14,$387.71,$365.13
01/24/2022,$387.15,32386780,$383.91,$387.26,$351.46
01/21/2022,$397.50,58904270,$400.425,$409.1499,$379.99
01/20/2022,$508.25,12658990,$517.75,$526.64,$506.93
01/19/2022,$515.86,4353508,$515.00,$523.21,$510.51
01/18/2022,$510.80,4844418,$520.08,$521.75,$508.68
01/14/2022,$525.69,7861109,$517.60,$538.37,$511.88
01/13/2022,$519.20,4475063,$537.06,$540.79,$518.26
01/12/2022,$537.22,3787372,$544.27,$544.27,$532.02
01/11/2022,$540.84,3077836,$536.99,$543.91,$530.07
01/10/2022,$539.85,4486145,$538.49,$543.69,$526.32
01/07/2022,$541.06,3382873,$549.46,$553.43,$538.2175
01/06/2022,$553.29,5711795,$554.34,$563.36,$542.01
01/05/2022,$567.52,4148749,$592.00,$592.84,$566.88
01/04/2022,$591.15,4393135,$599.91,$600.4099,$581.60
01/03/2022,$597.37,3068808,$605.61,$609.99,$590.56
12/31/2021,$602.44,1995918,$610.01,$614.075,$602.05
12/30/2021,$612.09,1625093,$612.99,$620.61,$611.2401
12/29/2021,$610.54,1287513,$610.71,$613.98,$604.68
12/28/2021,$610.71,1884116,$614.95,$618.41,$609.69
12/27/2021,$613.12,2062233,$615.00,$615.00,$609.25
12/23/2021,$614.09,1621146,$616.40,$616.88,$607.57
12/22/2021,$614.24,2335745,$603.36,$614.82,$602.63
12/21/2021,$604.92,2319390,$597.5434,$607.82,$593.8611
12/20/2021,$593.74,3358404,$586.43,$602.8847,$584.26
12/17/2021,$586.73,4433706,$591.61,$593.25,$581.74
12/16/2021,$591.06,3143217,$597.09,$602.8308,$588.00
12/15/2021,$605.04,2866196,$598.18,$605.69,$584.51
12/14/2021,$597.99,2984536,$598.71,$602.29,$588.13
12/13/2021,$604.56,2517915,$612.00,$612.64,$599.52
12/10/2021,$611.66,2748774,$616.78,$617.74,$605.88
12/09/2021,$611.00,2376321,$627.58,$630.24,$610.44
12/08/2021,$628.08,2220308,$630.00,$632.455,$623.20
12/07/2021,$625.58,3125190,$619.83,$628.89,$611.40
12/06/2021,$612.69,3075672,$606.01,$617.29,$601.00
12/03/2021,$602.13,4829282,$622.75,$625.50,$594.00
12/02/2021,$616.47,3331131,$617.10,$625.36,$612.88
12/01/2021,$617.77,3897019,$649.48,$654.52,$617.07
11/30/2021,$641.90,5608919,$668.198,$675.38,$640.01
11/29/2021,$663.84,2529364,$663.20,$667.99,$658.29
11/26/2021,$665.64,2872513,$675.00,$676.405,$660.67
11/24/2021,$658.29,1867282,$658.01,$661.44,$651.10
11/23/2021,$654.06,2320917,$658.18,$666.43,$646.05
11/22/2021,$659.20,2765318,$676.02,$679.48,$656.47
11/19/2021,$678.80,2614852,$692.35,$694.16,$675.00
11/18/2021,$682.02,2014992,$691.61,$691.74,$679.735
11/17/2021,$691.69,2732831,$690.00,$700.9894,$686.09
11/16/2021,$687.40,2077387,$678.27,$688.3599,$676.90
11/15/2021,$679.33,2872186,$681.235,$685.2599,$671.49
11/12/2021,$682.61,4198410,$660.01,$683.34,$653.82
11/11/2021,$657.58,2868311,$650.24,$665.82,$649.705
11/10/2021,$646.91,2405785,$653.01,$660.3306,$642.11
11/09/2021,$655.99,2415630,$653.70,$660.50,$650.52
11/08/2021,$651.45,2887523,$650.29,$656.00,$643.79
11/05/2021,$645.72,5283488,$663.97,$665.64,$645.01
11/04/2021,$668.40,4865023,$685.89,$685.94,$665.50
11/03/2021,$688.29,2334852,$677.27,$689.39,$677.27
11/02/2021,$677.72,3888597,$683.11,$687.68,$673.82
11/01/2021,$681.17,3110911,$689.06,$689.97,$676.54
10/29/2021,$690.31,3825279,$673.06,$690.9699,$671.24
10/28/2021,$674.05,2859409,$670.949,$676.80,$668.03
10/27/2021,$662.92,2276914,$669.00,$671.41,$661.85
10/26/2021,$668.52,2904840,$673.76,$676.4899,$662.77
10/25/2021,$671.66,3833526,$663.74,$675.88,$657.07
10/22/2021,$664.78,6186016,$651.81,$665.46,$651.81
10/21/2021,$653.16,8437070,$628.89,$654.01,$628.65
10/20/2021,$625.14,10622000,$625.573,$637.40,$617.15
10/19/2021,$639.00,7633147,$636.969,$641.00,$632.30
10/18/2021,$637.97,4669071,$632.10,$638.41,$620.5901
10/15/2021,$628.29,4116874,$638.00,$639.42,$625.16
10/14/2021,$633.80,2672535,$632.23,$636.88,$626.79
10/13/2021,$629.76,2424638,$632.1791,$632.1791,$622.10
10/12/2021,$624.94,3227349,$633.02,$637.655,$621.99
10/11/2021,$627.04,2862470,$633.195,$639.42,$626.78
10/08/2021,$632.66,3272093,$634.165,$643.80,$630.86
10/07/2021,$631.85,3556886,$642.225,$646.84,$630.45
10/06/2021,$639.10,4580434,$628.18,$639.8699,$626.36
10/05/2021,$634.81,9534293,$606.94,$640.39,$606.89
10/04/2021,$603.35,4995932,$613.39,$626.125,$594.68
10/01/2021,$613.15,4090847,$604.24,$614.99,$597.505
09/30/2021,$610.34,6616040,$608.05,$619.00,$608.05
09/29/2021,$599.06,6221026,$589.01,$609.8799,$588.01
09/28/2021,$583.85,4431051,$589.00,$599.5353,$580.16
09/27/2021,$592.64,2504738,$587.95,$593.58,$576.93
09/24/2021,$592.39,2126246,$592.50,$592.98,$583.64
09/23/2021,$593.26,2526161,$590.79,$599.32,$589.1301
09/22/2021,$590.65,4021845,$579.69,$595.65,$579.69
09/21/2021,$573.14,2250884,$578.31,$581.88,$569.37
09/20/2021,$575.43,3732227,$586.79,$591.53,$568.08
09/17/2021,$589.35,4145145,$587.85,$590.28,$580.8501
09/16/2021,$586.50,1832028,$584.30,$587.48,$577.72
09/15/2021,$582.87,2755615,$578.17,$584.62,$575.37
09/14/2021,$577.76,3456958,$584.89,$587.28,$575.56
09/13/2021,$589.29,3062871,$598.57,$598.57,$582.775
09/10/2021,$598.72,3950764,$598.16,$609.45,$593.67
09/09/2021,$597.54,2954214,$606.47,$609.44,$596.55
09/08/2021,$606.05,5424503,$603.84,$615.60,$595.71
09/07/2021,$606.71,5830979,$594.69,$613.85,$593.99
09/03/2021,$590.53,2684005,$585.80,$591.8783,$583.14
09/02/2021,$588.55,6184782,$583.68,$598.7567,$583.68
09/01/2021,$582.07,5626214,$569.00,$591.00,$569.00
08/31/2021,$569.19,2431886,$566.12,$569.48,$561.611
08/30/2021,$566.18,2434839,$557.25,$567.1648,$556.45
08/27/2021,$558.92,3252595,$551.60,$564.17,$549.25
08/26/2021,$550.12,1595499,$546.16,$552.604,$545.90
08/25/2021,$547.58,2065621,$550.16,$552.84,$545.45
08/24/2021,$553.41,2109525,$551.484,$555.3141,$549.27
08/23/2021,$553.33,2602010,$545.98,$555.55,$543.74
08/20/2021,$546.88,3776429,$545.09,$551.3883,$539.10
08/19/2021,$543.71,7497292,$522.74,$548.39,$521.87
08/18/2021,$521.87,2582046,$520.00,$526.38,$518.65
08/17/2021,$518.91,2309803,$515.465,$520.79,$514.20
08/16/2021,$517.92,2033176,$515.24,$523.38,$512.30
08/13/2021,$515.92,2177736,$512.64,$521.44,$511.51
08/12/2021,$510.72,1686170,$511.86,$513.00,$507.2014
08/11/2021,$512.40,1673904,$517.00,$519.57,$509.77
08/10/2021,$515.84,1960544,$520.00,$520.79,$512.965
08/09/2021,$519.97,1367782,$521.1469,$522.6699,$517.99
08/06/2021,$520.55,1919798,$524.00,$526.84,$519.39
08/05/2021,$524.89,2556687,$517.13,$525.41,$514.02
08/04/2021,$517.35,2039374,$513.00,$517.98,$510.37
08/03/2021,$510.82,2579427,$514.39,$515.63,$505.37
08/02/2021,$515.15,2096632,$519.00,$519.85,$510.51
07/30/2021,$517.57,2537107,$512.69,$519.79,$510.9642
07/29/2021,$514.25,1736014,$519.96,$520.7799,$513.7927
07/28/2021,$519.30,2390466,$521.82,$524.47,$516.98
07/27/2021,$518.91,2759037,$518.08,$521.95,$512.05
07/26/2021,$516.49,2254538,$514.38,$521.13,$509.0101
07/23/2021,$515.41,3820478,$512.16,$517.41,$504.66
07/22/2021,$511.77,4328061,$510.206,$513.68,$507.00
07/21/2021,$513.63,11906790,$526.13,$530.99,$505.61
07/20/2021,$531.05,6930440,$526.07,$536.64,$520.30
07/19/2021,$532.28,3885764,$526.05,$534.913,$522.2401
07/16/2021,$530.31,3442101,$541.81,$544.06,$527.05
07/15/2021,$542.95,5713873,$553.97,$557.5399,$538.20
07/14/2021,$547.95,4659535,$541.01,$554.10,$541.01
07/13/2021,$540.68,2751593,$535.76,$545.33,$535.76
07/12/2021,$537.31,1780738,$540.30,$540.6497,$532.92
07/09/2021,$535.98,2777231,$531.00,$538.26,$528.58
07/08/2021,$530.76,3268988,$530.93,$535.50,$529.09
07/07/2021,$535.96,2722498,$544.24,$544.64,$531.66
07/06/2021,$541.64,2775051,$533.00,$542.86,$533.00
07/02/2021,$533.98,1980316,$535.50,$538.5351,$529.39
07/01/2021,$533.54,2805402,$525.72,$537.04,$525.72
06/30/2021,$528.21,2773445,$534.055,$534.38,$526.82
06/29/2021,$533.50,2314647,$533.55,$536.13,$528.57
06/28/2021,$533.03,2820227,$528.12,$533.9399,$524.56
06/25/2021,$527.07,5299072,$528.84,$533.06,$525.00
06/24/2021,$518.06,3361202,$517.96,$520.96,$514.4001
06/23/2021,$512.74,3944782,$508.48,$516.63,$508.20
06/22/2021,$508.82,5809271,$498.54,$513.55,$495.795
06/21/2021,$497.00,5277297,$501.64,$502.05,$492.28
06/18/2021,$500.77,5197576,$496.40,$504.49,$495.24
06/17/2021,$498.34,3198273,$490.25,$501.80,$490.15
06/16/2021,$492.41,3533206,$495.00,$496.46,$486.28
